timestamp,pressure_psi,temperature_c,flow_rate_m3h,stress_factor,vibration_mm_s,wall_thickness_mm,anomaly_flag,anomaly_type,pipeline_segment,location_km
2025-10-23 15:00:00,1248.7,3.8,49252.59,0.1887,0.396,12.706,0,,Segment_1,0
2025-10-23 16:00:00,1246.56,1.93,50994.96,0.2176,0.389,12.597,0,,Segment_3,25
2025-10-23 17:00:00,1170.11,-0.03,47672.89,0.2494,0.502,12.698,0,,Segment_2,50
2025-10-23 18:00:00,1194.65,0.93,49509.07,0.2158,0.378,12.676,0,,Segment_4,25
2025-10-23 19:00:00,1213.74,1.38,52567.64,0.2242,0.576,12.718,0,,Segment_4,100
2025-10-23 20:00:00,1185.91,0.39,50831.99,0.2289,0.59,12.662,0,,Segment_1,75
2025-10-23 21:00:00,1223.14,5.28,51451.95,0.1622,0.471,12.715,0,,Segment_5,100
2025-10-23 22:00:00,1264.05,2.12,50792.21,0.2194,0.468,12.697,0,,Segment_1,0
2025-10-23 23:00:00,1130.99,6.48,54497.75,0.1778,0.47,12.62,0,,Segment_3,25
2025-10-24 00:00:00,1121.12,4.61,51970.5,0.194,0.564,12.63,0,,Segment_4,25
2025-10-24 01:00:00,1177.22,6.43,47917.32,0.1486,0.317,12.747,0,,Segment_2,50
2025-10-24 02:00:00,1253.59,7.55,53816.34,0.1525,0.415,12.736,0,,Segment_5,0
2025-10-24 03:00:00,1241.81,-2.13,49969.08,0.271,0.517,12.708,1,temp_drop,Segment_3,100
2025-10-24 04:00:00,1150.3,12.69,47413.64,0.0667,0.478,12.768,0,,Segment_4,0
2025-10-24 05:00:00,1199.97,11.94,51714.61,0.0562,0.493,12.734,0,,Segment_1,0
2025-10-24 06:00:00,1216.61,7.73,49834.19,0.1155,0.342,12.741,0,,Segment_3,100
2025-10-24 07:00:00,1235.72,12.23,51636.2,0.0633,0.338,12.718,0,,Segment_3,25
2025-10-24 08:00:00,1268.3,10.68,48331.03,0.0976,0.412,12.707,0,,Segment_5,0
2025-10-24 09:00:00,1246.79,9.46,49505.49,0.1017,0.615,12.74,0,,Segment_1,100
2025-10-24 10:00:00,1174.4,10.56,47504.45,0.0901,0.353,12.735,0,,Segment_4,100
2025-10-24 11:00:00,1157.16,4.96,50085.68,0.1654,0.449,12.722,0,,Segment_1,0
2025-10-24 12:00:00,1298.21,2.54,51470.64,0.2285,0.582,12.756,0,,Segment_3,0
2025-10-24 13:00:00,1144.62,2.43,51850.24,0.2182,0.584,12.733,0,,Segment_1,25
2025-10-24 14:00:00,1300.75,2.37,49752.91,0.2245,0.709,12.64,0,,Segment_1,25
2025-10-24 15:00:00,1157.76,2.36,48554.78,0.2124,0.312,12.708,0,,Segment_5,50
2025-10-24 16:00:00,1182.68,-3.12,49660.96,0.2796,0.416,12.695,0,,Segment_3,100
2025-10-24 17:00:00,1163.45,2.62,52359.88,0.212,0.586,12.753,0,,Segment_2,0
2025-10-24 18:00:00,1185.76,2.66,52437.13,0.2045,0.54,12.697,0,,Segment_1,75
2025-10-24 19:00:00,1210.56,1.42,50314.69,0.2091,0.551,12.7,0,,Segment_3,100
2025-10-24 20:00:00,1130.24,3.73,51990.72,0.2042,0.314,12.713,0,,Segment_2,0
2025-10-24 21:00:00,1206.24,2.1,51215.03,0.2029,0.46,12.728,0,,Segment_2,75
2025-10-24 22:00:00,1172.62,4.86,48949.09,0.1675,0.354,12.7,0,,Segment_4,0
2025-10-24 23:00:00,1490.04,6.91,49735.71,0.2196,0.531,12.768,1,pressure_spike,Segment_2,100
2025-10-25 00:00:00,1196.89,3.4,49478.96,0.1781,0.45,12.763,0,,Segment_2,100
2025-10-25 01:00:00,1196.58,8.55,47570.02,0.1125,0.659,12.677,0,,Segment_1,100
2025-10-25 02:00:00,1140.23,7.07,50665.1,0.1428,0.508,12.637,0,,Segment_2,0
2025-10-25 03:00:00,1231.94,4.9,50337.24,0.1642,0.715,12.766,0,,Segment_2,0
2025-10-25 04:00:00,1207.07,8.91,50204.98,0.095,0.429,12.696,0,,Segment_1,0
2025-10-25 05:00:00,1229.88,13.3,51209.06,0.0427,0.522,12.82,0,,Segment_2,0
2025-10-25 06:00:00,1196.29,8.79,46589.13,0.1149,0.299,12.694,0,,Segment_3,75
2025-10-25 07:00:00,1248.99,11.2,49279.19,0.0777,0.576,12.675,0,,Segment_3,100
2025-10-25 08:00:00,1194.34,8.43,53060.91,0.1188,0.488,12.665,0,,Segment_5,100
2025-10-25 09:00:00,1272.41,7.56,49563.66,0.1384,0.407,12.679,0,,Segment_1,75
2025-10-25 10:00:00,1248.52,5.43,52138.63,0.1726,0.51,12.763,0,,Segment_2,100
2025-10-25 11:00:00,1158.25,8.13,45985.01,0.1411,0.395,12.772,0,,Segment_5,75
2025-10-25 12:00:00,1185.57,6.18,49736.15,0.1387,0.548,12.639,0,,Segment_1,75
2025-10-25 13:00:00,1215.53,5.54,48794.75,0.1542,0.434,12.741,0,,Segment_5,50
2025-10-25 14:00:00,1111.12,2.97,50596.9,0.2136,0.4,12.676,0,,Segment_1,75
2025-10-25 15:00:00,1186.5,2.0,46296.57,0.2218,0.606,12.688,0,,Segment_4,25
2025-10-25 16:00:00,1105.87,1.85,51032.2,0.2349,0.56,12.66,0,,Segment_4,0
2025-10-25 17:00:00,1491.36,1.14,49000.01,0.3111,0.397,12.713,1,pressure_spike,Segment_5,0
2025-10-25 18:00:00,1285.84,-1.4,44742.03,0.3062,0.636,12.758,0,,Segment_1,25
2025-10-25 19:00:00,1200.25,2.29,53420.71,0.2113,0.249,12.713,0,,Segment_1,0
2025-10-25 20:00:00,1179.06,-0.07,50942.75,0.2387,0.644,12.719,0,,Segment_3,0
2025-10-25 21:00:00,1141.8,3.3,50533.31,0.1981,0.55,12.675,0,,Segment_4,75
2025-10-25 22:00:00,1206.22,1.9,48116.64,0.2099,0.465,12.673,0,,Segment_5,0
2025-10-25 23:00:00,1189.75,6.67,46845.52,0.1472,0.421,12.716,0,,Segment_4,75
2025-10-26 00:00:00,1276.34,5.88,49122.64,0.1675,0.623,12.719,0,,Segment_3,100
2025-10-26 01:00:00,1206.38,9.63,52889.37,0.1,0.69,12.77,0,,Segment_3,25
2025-10-26 02:00:00,1167.12,10.55,51890.35,0.0891,0.494,12.719,0,,Segment_3,75
2025-10-26 03:00:00,1151.6,10.24,48216.9,0.0982,0.507,12.743,0,,Segment_3,25
2025-10-26 04:00:00,1229.23,7.43,49288.14,0.1276,0.639,12.743,0,,Segment_4,50
2025-10-26 05:00:00,1185.24,10.6,49484.6,0.074,0.609,12.64,0,,Segment_5,100
2025-10-26 06:00:00,1134.89,10.71,50206.02,0.0873,0.475,12.673,0,,Segment_3,0
2025-10-26 07:00:00,1257.38,8.78,48604.45,0.1208,0.433,12.743,0,,Segment_3,50
2025-10-26 08:00:00,1125.92,5.33,45646.56,0.1959,0.498,12.607,0,,Segment_2,100
2025-10-26 09:00:00,1182.54,8.87,51601.18,0.1074,0.531,12.719,0,,Segment_3,100
2025-10-26 10:00:00,1241.59,9.1,51347.19,0.1104,0.51,12.745,0,,Segment_1,75
2025-10-26 11:00:00,1168.13,4.12,46608.87,0.1942,0.427,12.652,0,,Segment_2,100
2025-10-26 12:00:00,1152.12,5.95,51237.15,0.1591,0.487,12.738,0,,Segment_1,75
2025-10-26 13:00:00,1207.26,5.7,53316.24,0.1618,0.566,12.655,0,,Segment_3,100
2025-10-26 14:00:00,1195.45,3.84,46897.58,0.1876,0.508,12.624,0,,Segment_1,50
2025-10-26 15:00:00,1249.74,0.37,49611.21,0.2384,0.503,12.684,0,,Segment_4,75
2025-10-26 16:00:00,1237.67,-1.22,49673.58,0.2579,0.614,12.639,0,,Segment_2,25
2025-10-26 17:00:00,1224.83,0.17,46948.07,0.2491,0.349,12.635,0,,Segment_5,0
2025-10-26 18:00:00,1120.12,2.58,49473.65,0.216,0.6,12.726,0,,Segment_3,0
2025-10-26 19:00:00,1175.92,0.8,49347.46,0.2249,0.617,12.7,0,,Segment_5,100
2025-10-26 20:00:00,1163.05,1.7,50071.99,0.2123,0.361,12.713,0,,Segment_2,100
2025-10-26 21:00:00,1351.18,-0.74,50739.21,0.2909,0.547,12.693,0,,Segment_2,0
2025-10-26 22:00:00,1163.75,4.21,51983.12,0.1859,0.563,12.778,0,,Segment_4,50
2025-10-26 23:00:00,1273.63,-10.68,48922.46,0.4162,0.68,12.713,1,temp_drop,Segment_3,50
2025-10-27 00:00:00,1225.44,7.62,47940.3,0.1315,0.64,12.665,0,,Segment_5,75
2025-10-27 01:00:00,1197.06,8.12,51451.44,0.1129,0.678,12.737,0,,Segment_4,75
2025-10-27 02:00:00,1186.95,8.82,46320.68,0.1191,0.589,12.743,0,,Segment_1,25
2025-10-27 03:00:00,1116.5,6.85,50149.92,0.1509,0.584,12.711,0,,Segment_5,0
2025-10-27 04:00:00,1203.91,9.88,50344.9,0.0801,0.433,12.696,0,,Segment_3,75
2025-10-27 05:00:00,1255.41,11.94,54514.37,0.0914,0.29,12.809,0,,Segment_3,25
2025-10-27 06:00:00,1156.73,11.87,47578.89,0.0759,0.545,12.712,0,,Segment_4,50
2025-10-27 07:00:00,1233.55,10.41,49689.61,0.0818,0.442,12.636,0,,Segment_2,50
2025-10-27 08:00:00,1204.44,13.0,51373.47,0.0398,0.34,12.703,0,,Segment_1,75
2025-10-27 09:00:00,1165.37,12.1,47175.66,0.0719,0.48,12.682,0,,Segment_5,75
2025-10-27 10:00:00,1237.18,9.26,47305.02,0.1147,0.318,12.647,0,,Segment_4,50
2025-10-27 11:00:00,1198.41,3.77,49125.04,0.1742,0.383,12.785,0,,Segment_3,25
2025-10-27 12:00:00,1154.51,5.1,52449.95,0.1783,0.462,12.696,0,,Segment_5,75
2025-10-27 13:00:00,1220.53,2.62,47169.4,0.2095,0.481,12.707,0,,Segment_2,25
2025-10-27 14:00:00,1209.29,2.95,48232.66,0.1944,0.449,12.728,0,,Segment_3,25
2025-10-27 15:00:00,1242.25,-3.07,47081.56,0.3026,0.596,12.614,0,,Segment_1,100
2025-10-27 16:00:00,1236.83,3.17,46551.66,0.2104,0.378,12.729,0,,Segment_1,0
2025-10-27 17:00:00,1223.89,0.95,52256.46,0.2322,0.744,12.696,0,,Segment_2,100
2025-10-27 18:00:00,1207.96,0.97,46444.77,0.2344,0.437,12.726,0,,Segment_1,25
2025-10-27 19:00:00,1202.86,-2.78,48499.88,0.2766,0.438,12.694,0,,Segment_4,100
2025-10-27 20:00:00,1215.64,-1.36,50568.1,0.254,0.546,12.66,0,,Segment_3,50
2025-10-27 21:00:00,1091.43,3.19,49207.45,0.2182,0.495,12.716,0,,Segment_2,75
2025-10-27 22:00:00,1174.5,4.75,47443.27,0.1776,0.502,12.72,0,,Segment_5,25
2025-10-27 23:00:00,1218.17,5.48,51642.07,0.1587,0.606,12.624,0,,Segment_2,0
2025-10-28 00:00:00,1138.99,8.24,49364.33,0.1256,0.563,12.733,0,,Segment_4,25
2025-10-28 01:00:00,1202.92,9.25,46685.7,0.1071,0.539,12.684,0,,Segment_3,100
2025-10-28 02:00:00,1291.36,10.65,50962.32,0.1014,0.612,12.677,0,,Segment_5,75
2025-10-28 03:00:00,1228.82,9.75,51508.08,0.0974,0.527,12.742,0,,Segment_1,50
2025-10-28 04:00:00,1206.56,6.87,45086.92,0.1536,0.425,12.759,0,,Segment_4,75
2025-10-28 05:00:00,1175.81,7.78,49400.7,0.12,0.448,12.651,0,,Segment_1,25
2025-10-28 06:00:00,1206.72,9.77,49193.53,0.0855,0.398,12.672,0,,Segment_4,50
2025-10-28 07:00:00,1248.72,8.37,48924.96,0.1221,0.532,12.769,0,,Segment_4,25
2025-10-28 08:00:00,1253.2,11.11,51061.75,0.0825,0.647,12.82,0,,Segment_4,75
2025-10-28 09:00:00,1227.02,11.6,50607.46,0.0637,0.684,12.682,0,,Segment_1,25
2025-10-28 10:00:00,1232.39,8.53,53867.35,0.131,0.528,12.718,0,,Segment_1,75
2025-10-28 11:00:00,1173.69,10.22,50703.87,0.0847,0.525,12.705,0,,Segment_4,50
2025-10-28 12:00:00,1259.01,3.83,48885.99,0.1939,0.37,12.709,0,,Segment_2,0
2025-10-28 13:00:00,1164.71,4.88,46901.74,0.1821,0.367,12.689,0,,Segment_3,50
2025-10-28 14:00:00,1176.3,2.81,51259.39,0.1983,0.608,12.698,0,,Segment_1,50
2025-10-28 15:00:00,1169.82,1.11,49775.73,0.2198,0.58,12.658,0,,Segment_3,50
2025-10-28 16:00:00,1165.5,2.0,46752.73,0.226,0.338,12.695,0,,Segment_2,100
2025-10-28 17:00:00,1173.84,3.88,50006.55,0.1756,0.446,12.751,0,,Segment_4,50
2025-10-28 18:00:00,1194.34,0.24,48951.67,0.2296,0.58,12.7,0,,Segment_2,50
2025-10-28 19:00:00,1182.28,-1.17,52886.89,0.2657,0.326,12.648,0,,Segment_2,50
2025-10-28 20:00:00,1111.55,0.97,53272.15,0.2595,0.521,12.762,0,,Segment_2,75
2025-10-28 21:00:00,1458.13,2.12,49050.74,0.285,0.377,12.701,1,pressure_spike,Segment_4,100
2025-10-28 22:00:00,1129.09,4.9,47482.26,0.1903,0.539,12.732,0,,Segment_2,0
2025-10-28 23:00:00,1234.61,4.51,48836.13,0.1758,0.593,12.594,0,,Segment_4,50
2025-10-29 00:00:00,1128.26,5.58,50474.34,0.168,0.611,12.724,0,,Segment_2,25
2025-10-29 01:00:00,1194.87,7.57,48220.0,0.1239,0.38,12.697,0,,Segment_3,75
2025-10-29 02:00:00,1238.38,9.13,50045.64,0.1012,0.378,12.683,0,,Segment_4,75
2025-10-29 03:00:00,1213.17,11.05,49262.18,0.0681,0.555,12.792,0,,Segment_5,100
2025-10-29 04:00:00,1199.84,9.25,48943.21,0.0926,0.497,12.676,0,,Segment_4,75
2025-10-29 05:00:00,1171.44,9.7,47776.46,0.1023,0.44,12.739,0,,Segment_4,25
2025-10-29 06:00:00,1238.3,10.96,45880.19,0.0981,0.385,12.704,0,,Segment_3,50
2025-10-29 07:00:00,1139.8,8.0,46211.04,0.1478,0.482,12.657,0,,Segment_5,75
2025-10-29 08:00:00,1220.68,12.81,51810.21,0.0506,0.35,12.708,0,,Segment_3,25
2025-10-29 09:00:00,1187.89,10.45,46903.95,0.0908,0.441,12.656,0,,Segment_5,50
2025-10-29 10:00:00,1244.17,8.11,52936.6,0.1358,0.6,12.709,0,,Segment_3,50
2025-10-29 11:00:00,1201.24,6.59,52831.96,0.1435,0.644,12.736,0,,Segment_5,75
2025-10-29 12:00:00,1221.1,6.39,49640.97,0.1383,0.248,12.673,0,,Segment_1,0
2025-10-29 13:00:00,1131.95,3.69,50037.78,0.1925,0.583,12.665,0,,Segment_1,75
2025-10-29 14:00:00,1172.17,3.97,46473.82,0.1959,0.428,12.621,0,,Segment_1,50
2025-10-29 15:00:00,1280.52,3.41,48613.52,0.2089,0.324,12.683,0,,Segment_3,100
2025-10-29 16:00:00,1241.29,4.22,52172.34,0.1886,0.63,12.684,0,,Segment_3,100
2025-10-29 17:00:00,1175.38,5.09,49400.08,0.1604,0.344,12.745,0,,Segment_3,0
2025-10-29 18:00:00,1109.95,2.14,49995.34,0.2229,0.61,12.671,0,,Segment_3,75
2025-10-29 19:00:00,1173.02,0.55,50104.56,0.2264,0.603,12.706,0,,Segment_4,75
2025-10-29 20:00:00,1266.19,6.15,46820.39,0.174,0.527,12.687,0,,Segment_1,75
2025-10-29 21:00:00,1245.87,4.46,48351.91,0.1832,0.415,12.731,0,,Segment_2,50
2025-10-29 22:00:00,1257.42,2.68,53401.72,0.2243,0.671,12.642,0,,Segment_3,75
2025-10-29 23:00:00,1247.26,6.53,53381.55,0.163,0.408,12.65,0,,Segment_2,0
2025-10-30 00:00:00,1162.36,8.56,50794.15,0.1139,0.499,12.674,0,,Segment_4,75
2025-10-30 01:00:00,1179.91,3.36,49089.09,0.1867,0.531,12.655,0,,Segment_1,75
2025-10-30 02:00:00,1094.18,8.75,51312.49,0.1369,0.644,12.77,0,,Segment_5,75
2025-10-30 03:00:00,1242.76,10.23,49487.42,0.0888,0.308,12.643,0,,Segment_2,75
2025-10-30 04:00:00,1170.85,11.45,54517.5,0.09,0.518,12.75,0,,Segment_4,0
2025-10-30 05:00:00,1222.95,11.54,50714.48,0.0638,0.51,12.674,0,,Segment_4,25
2025-10-30 06:00:00,1213.93,10.54,49637.5,0.0737,0.502,12.732,0,,Segment_2,25
2025-10-30 07:00:00,1238.05,10.22,47331.04,0.1004,0.503,12.744,0,,Segment_5,0
2025-10-30 08:00:00,1234.72,11.38,50479.03,0.0687,0.463,12.735,0,,Segment_4,75
2025-10-30 09:00:00,1212.98,9.22,48705.87,0.0987,0.502,12.771,0,,Segment_3,75
2025-10-30 10:00:00,1239.03,6.53,49915.56,0.1406,0.385,12.68,0,,Segment_4,25
2025-10-30 11:00:00,1161.93,7.81,49053.63,0.1262,0.543,12.649,0,,Segment_3,25
2025-10-30 12:00:00,1171.06,2.52,46818.25,0.2159,0.508,12.686,0,,Segment_3,100
2025-10-30 13:00:00,1105.75,4.37,49743.03,0.1924,0.414,12.684,0,,Segment_4,25
2025-10-30 14:00:00,1261.99,-0.77,46720.1,0.2769,0.439,12.677,0,,Segment_2,0
2025-10-30 15:00:00,1162.77,2.1,50598.14,0.2096,0.381,12.818,0,,Segment_5,75
2025-10-30 16:00:00,1167.0,2.95,48163.18,0.2027,0.507,12.675,0,,Segment_5,75
2025-10-30 17:00:00,1175.67,2.49,50927.96,0.2013,0.436,12.679,0,,Segment_5,0
2025-10-30 18:00:00,1187.59,-2.39,52575.74,0.2805,0.491,12.639,0,,Segment_3,25
2025-10-30 19:00:00,1161.55,0.75,52479.85,0.2414,0.671,12.738,0,,Segment_4,50
2025-10-30 20:00:00,1247.38,2.53,51749.84,0.2133,0.422,12.622,0,,Segment_5,50
2025-10-30 21:00:00,1143.67,4.73,50739.62,0.1773,0.431,12.66,0,,Segment_1,25
2025-10-30 22:00:00,1223.18,1.14,50922.46,0.2212,0.449,12.762,0,,Segment_4,75
2025-10-30 23:00:00,1191.92,6.22,47670.34,0.1484,0.482,12.598,0,,Segment_4,75
2025-10-31 00:00:00,1204.05,5.71,50706.57,0.1449,0.454,12.785,0,,Segment_4,25
2025-10-31 01:00:00,1194.77,8.79,50460.25,0.0976,0.615,12.781,0,,Segment_1,25
2025-10-31 02:00:00,1206.81,13.23,49473.05,0.0319,0.438,12.671,0,,Segment_1,50
2025-10-31 03:00:00,1135.58,9.48,49450.08,0.1076,0.602,12.745,0,,Segment_5,50
2025-10-31 04:00:00,1242.58,8.19,48317.21,0.1264,0.574,12.709,0,,Segment_2,25
2025-10-31 05:00:00,1182.15,9.98,52087.27,0.0937,0.468,12.685,0,,Segment_4,100
2025-10-31 06:00:00,1205.62,12.32,51873.45,0.0532,0.443,12.692,0,,Segment_2,0
2025-10-31 07:00:00,1174.1,11.74,52743.76,0.074,0.393,12.631,0,,Segment_4,75
2025-10-31 08:00:00,1165.95,8.56,49818.0,0.1091,0.311,12.744,0,,Segment_2,75
2025-10-31 09:00:00,1178.78,13.36,52706.32,0.0479,0.755,12.677,0,,Segment_3,50
2025-10-31 10:00:00,1204.04,9.46,52711.51,0.1007,0.57,12.726,0,,Segment_2,75
2025-10-31 11:00:00,1109.75,9.98,50524.46,0.1085,0.313,12.713,0,,Segment_2,75
2025-10-31 12:00:00,1241.37,3.7,49060.53,0.189,0.411,12.8,0,,Segment_5,0
2025-10-31 13:00:00,1227.26,4.28,47861.53,0.1827,0.426,12.703,0,,Segment_3,50
2025-10-31 14:00:00,1129.53,7.35,51619.52,0.148,0.421,12.718,0,,Segment_1,50
2025-10-31 15:00:00,1152.69,1.41,48812.2,0.2267,0.347,12.692,0,,Segment_2,50
2025-10-31 16:00:00,1125.14,-1.4,49994.26,0.2711,0.47,12.734,0,,Segment_2,50
2025-10-31 17:00:00,1271.98,-0.97,49998.21,0.2635,0.499,12.718,0,,Segment_5,50
2025-10-31 18:00:00,1198.28,2.55,47889.15,0.1999,0.429,12.671,0,,Segment_5,25
2025-10-31 19:00:00,1251.82,3.57,53371.15,0.2089,0.402,12.793,0,,Segment_2,25
2025-10-31 20:00:00,1195.57,1.21,50483.01,0.2112,0.456,12.633,0,,Segment_4,25
2025-10-31 21:00:00,1243.82,0.85,47162.81,0.2439,0.41,12.657,0,,Segment_2,0
2025-10-31 22:00:00,1175.15,5.36,47245.08,0.1695,0.467,12.691,0,,Segment_3,0
2025-10-31 23:00:00,1257.42,4.22,48763.11,0.1883,0.548,12.687,0,,Segment_4,0
2025-11-01 00:00:00,1202.14,3.56,47755.66,0.1858,0.469,12.678,0,,Segment_5,25
2025-11-01 01:00:00,1226.57,6.01,53463.45,0.1645,0.495,12.652,0,,Segment_3,75
2025-11-01 02:00:00,1162.46,7.27,54439.5,0.1552,0.575,12.62,0,,Segment_2,25
2025-11-01 03:00:00,1112.17,9.17,49532.52,0.1196,0.69,12.696,0,,Segment_1,50
2025-11-01 04:00:00,1182.58,10.53,46553.83,0.0936,0.377,12.68,0,,Segment_1,25
2025-11-01 05:00:00,1221.32,17.22,48510.72,0.0493,0.562,12.643,0,,Segment_1,50
2025-11-01 06:00:00,1235.57,9.21,49474.0,0.1018,0.247,12.673,0,,Segment_5,50
2025-11-01 07:00:00,1144.67,12.38,47236.57,0.0744,0.461,12.756,0,,Segment_5,50
2025-11-01 08:00:00,1170.38,11.19,49830.11,0.068,0.442,12.848,0,,Segment_5,25
2025-11-01 09:00:00,1231.51,7.52,48600.32,0.1311,0.564,12.778,0,,Segment_4,75
2025-11-01 10:00:00,1181.08,8.39,49995.18,0.1055,0.169,12.669,0,,Segment_1,50
2025-11-01 11:00:00,1196.74,10.82,48489.09,0.0728,0.499,12.73,0,,Segment_1,100
2025-11-01 12:00:00,1252.82,4.48,48122.5,0.1867,0.437,12.712,0,,Segment_1,75
2025-11-01 13:00:00,1165.08,7.5,50305.73,0.126,0.459,12.56,0,,Segment_1,0
2025-11-01 14:00:00,1268.84,4.3,47819.04,0.1965,0.503,12.654,0,,Segment_1,75
2025-11-01 15:00:00,1284.66,4.32,48853.24,0.1953,0.615,12.628,0,,Segment_4,25
2025-11-01 16:00:00,1253.28,1.2,52461.69,0.2395,0.585,12.659,0,,Segment_4,0
2025-11-01 17:00:00,1217.77,2.39,53752.09,0.2176,0.582,12.656,0,,Segment_1,100
2025-11-01 18:00:00,1182.23,3.51,45061.18,0.208,0.373,12.684,0,,Segment_4,100
2025-11-01 19:00:00,1191.96,-1.22,49158.51,0.251,0.479,12.752,0,,Segment_5,100
2025-11-01 20:00:00,1166.0,1.58,53368.07,0.2329,0.604,12.756,0,,Segment_3,50
2025-11-01 21:00:00,1117.55,6.01,52834.7,0.1793,0.477,12.686,0,,Segment_3,75
2025-11-01 22:00:00,1291.31,0.62,48226.63,0.2568,0.345,12.699,0,,Segment_3,100
2025-11-01 23:00:00,1252.4,3.49,55839.45,0.2251,0.755,12.646,0,,Segment_4,50
2025-11-02 00:00:00,1223.59,9.41,51505.01,0.1007,0.464,12.662,0,,Segment_5,0
2025-11-02 01:00:00,1214.11,8.35,49296.65,0.1087,0.546,12.723,0,,Segment_1,25
2025-11-02 02:00:00,1199.51,9.74,49850.43,0.0799,0.488,12.71,0,,Segment_5,100
2025-11-02 03:00:00,1134.0,13.51,46771.68,0.0637,0.415,12.72,0,,Segment_5,0
2025-11-02 04:00:00,1062.31,10.34,45775.72,0.1412,0.492,12.629,0,,Segment_5,75
2025-11-02 05:00:00,1244.32,11.71,49592.79,0.0666,0.555,12.706,0,,Segment_5,50
2025-11-02 06:00:00,1094.27,11.48,51847.73,0.0991,0.62,12.73,0,,Segment_1,100
2025-11-02 07:00:00,1153.31,12.21,52504.75,0.0725,0.514,12.69,0,,Segment_3,75
2025-11-02 08:00:00,1217.87,-6.07,50309.91,0.3239,0.437,12.707,1,temp_drop,Segment_4,0
2025-11-02 09:00:00,1193.99,13.07,51671.0,0.0409,0.598,12.644,0,,Segment_1,0
2025-11-02 10:00:00,1101.34,9.98,51184.13,0.1152,0.593,12.69,0,,Segment_5,100
2025-11-02 11:00:00,1232.25,9.49,50803.22,0.0982,0.587,12.619,0,,Segment_5,50
2025-11-02 12:00:00,1256.28,8.47,49109.98,0.1221,0.44,12.601,0,,Segment_1,0
2025-11-02 13:00:00,1111.55,1.87,51159.42,0.2333,0.538,12.677,0,,Segment_1,0
2025-11-02 14:00:00,1279.25,5.94,52275.43,0.1759,0.515,12.701,0,,Segment_2,25
2025-11-02 15:00:00,1216.76,1.12,48218.86,0.2245,0.307,12.609,0,,Segment_1,0
2025-11-02 16:00:00,1249.47,1.15,63360.81,0.3043,0.608,12.775,1,flow_surge,Segment_5,25
2025-11-02 17:00:00,1191.32,-0.14,49774.62,0.2313,0.42,12.713,0,,Segment_1,100
2025-11-02 18:00:00,1173.86,3.06,51194.11,0.195,0.322,12.627,0,,Segment_5,75
2025-11-02 19:00:00,1160.34,-1.27,50473.03,0.2601,0.695,12.676,0,,Segment_5,100
2025-11-02 20:00:00,1249.95,6.05,46709.66,0.1707,0.444,12.713,0,,Segment_3,100
2025-11-02 21:00:00,1232.97,1.01,50657.31,0.2248,0.557,12.714,0,,Segment_2,50
2025-11-02 22:00:00,1246.49,3.49,52327.17,0.2021,0.648,12.59,0,,Segment_1,50
2025-11-02 23:00:00,1165.65,6.14,53080.04,0.1628,0.349,12.682,0,,Segment_4,75
2025-11-03 00:00:00,1124.43,8.11,50739.34,0.1329,0.554,12.659,0,,Segment_5,50
2025-11-03 01:00:00,1184.43,5.72,50428.77,0.147,0.58,12.667,0,,Segment_4,75
2025-11-03 02:00:00,1158.0,10.85,47450.64,0.0916,0.666,12.778,0,,Segment_1,75
2025-11-03 03:00:00,1085.72,10.8,51039.96,0.1074,0.719,12.771,0,,Segment_3,100
2025-11-03 04:00:00,1218.81,12.7,50711.94,0.045,0.313,12.696,0,,Segment_5,0
2025-11-03 05:00:00,1220.43,12.25,50232.37,0.0495,0.378,12.74,0,,Segment_3,100
2025-11-03 06:00:00,1143.25,10.8,51533.12,0.0912,0.408,12.642,0,,Segment_5,75
2025-11-03 07:00:00,1189.92,12.98,50514.9,0.0367,0.669,12.674,0,,Segment_2,0
2025-11-03 08:00:00,1174.2,11.35,49904.09,0.0639,0.586,12.695,0,,Segment_3,0
2025-11-03 09:00:00,1286.53,10.81,49989.44,0.0918,0.318,12.676,0,,Segment_5,100
2025-11-03 10:00:00,1099.54,9.6,50812.87,0.1194,0.394,12.726,0,,Segment_5,50
2025-11-03 11:00:00,1229.85,4.68,51678.91,0.1749,0.508,12.692,0,,Segment_4,25
2025-11-03 12:00:00,1116.77,2.03,49615.02,0.2246,0.337,12.629,0,,Segment_5,75
2025-11-03 13:00:00,1146.11,8.0,52471.51,0.1378,0.551,12.631,0,,Segment_2,75
2025-11-03 14:00:00,1245.59,3.56,52266.23,0.2004,0.419,12.689,0,,Segment_1,75
2025-11-03 15:00:00,1245.37,0.62,52492.99,0.2457,0.503,12.677,0,,Segment_3,100
2025-11-03 16:00:00,1221.29,3.91,51494.57,0.1825,0.619,12.595,0,,Segment_1,75
2025-11-03 17:00:00,1237.52,-0.8,50555.0,0.2529,0.663,12.71,0,,Segment_1,50
2025-11-03 18:00:00,1166.87,1.01,49561.9,0.2236,0.485,12.621,0,,Segment_5,25
2025-11-03 19:00:00,1166.45,3.82,52871.63,0.1962,0.45,12.724,0,,Segment_3,50
2025-11-03 20:00:00,1130.81,-0.46,55006.97,0.285,0.411,12.681,0,,Segment_3,50
2025-11-03 21:00:00,1272.41,2.04,51255.12,0.2261,0.58,12.703,0,,Segment_5,25
2025-11-03 22:00:00,1169.98,6.2,50854.3,0.1472,0.455,12.666,0,,Segment_3,0
