timestamp,solar_generation_kw,demand_kw,battery_charge_kw,battery_discharge_kw,battery_soc_percent,battery_temp_c,grid_export_kw,grid_import_kw,system_efficiency,anomaly_flag
2025-11-22 00:15:00,0.0,21.64,0.0,0.0,10.0,20.39,0,21.64,0.9546,0
2025-11-22 00:30:00,0.0,29.13,0.0,0.0,10.0,20.12,0,29.13,0.9549,0
2025-11-22 00:45:00,0.0,32.45,0.0,0.0,10.0,20.23,0,32.45,0.9548,0
2025-11-22 01:00:00,0.0,24.29,0.0,0.0,10.0,21.68,0,24.29,0.9533,0
2025-11-22 01:15:00,0.0,36.96,0.0,0.0,10.0,21.43,0,36.96,0.9536,0
2025-11-22 01:30:00,0.0,37.34,0.0,0.0,10.0,22.53,0,37.34,0.9525,0
2025-11-22 01:45:00,0.0,23.9,0.0,0.0,10.0,23.36,0,23.9,0.9516,0
2025-11-22 02:00:00,0.0,29.19,0.0,0.0,10.0,25.34,0,29.19,0.9497,0
2025-11-22 02:15:00,0.0,26.1,0.0,0.0,10.0,25.77,0,26.1,0.9492,0
2025-11-22 02:30:00,0.0,30.9,0.0,0.0,10.0,26.16,0,30.9,0.9488,0
2025-11-22 02:45:00,0.0,22.09,0.0,0.0,10.0,26.82,0,22.09,0.9482,0
2025-11-22 03:00:00,0.0,33.57,0.0,0.0,10.0,25.86,0,33.57,0.9491,0
2025-11-22 03:15:00,0.0,31.33,0.0,0.0,10.0,27.37,0,31.33,0.9476,0
2025-11-22 03:30:00,0.0,26.94,0.0,0.0,10.0,27.09,0,26.94,0.9479,0
2025-11-22 03:45:00,0.0,32.72,0.0,0.0,10.0,25.83,0,32.72,0.9492,0
2025-11-22 04:00:00,0.0,32.94,0.0,0.0,10.0,28.84,0,32.94,0.9462,0
2025-11-22 04:15:00,0.0,31.85,0.0,0.0,10.0,28.97,0,31.85,0.946,0
2025-11-22 04:30:00,0.0,26.92,0.0,0.0,10.0,29.49,0,26.92,0.9455,0
2025-11-22 04:45:00,0.0,36.2,0.0,0.0,10.0,27.94,0,36.2,0.9471,0
2025-11-22 05:00:00,0.0,26.17,0.0,0.0,10.0,28.71,0,26.17,0.9463,0
2025-11-22 05:15:00,0.0,27.28,0.0,0.0,10.0,32.56,0,27.28,0.9424,0
2025-11-22 05:30:00,0.0,28.8,0.0,0.0,10.0,28.85,0,28.8,0.9462,0
2025-11-22 05:45:00,0.0,40.76,0.0,0.0,10.0,28.6,0,40.76,0.9464,0
2025-11-22 06:00:00,0.0,76.68,0.0,0.0,10.0,29.8,0,76.68,0.9452,0
2025-11-22 06:15:00,0.0,85.29,0.0,0.0,10.0,30.8,0,85.29,0.9442,0
2025-11-22 06:30:00,0.0,77.94,0.0,0.0,10.0,29.32,0,77.94,0.9457,0
2025-11-22 06:45:00,0.0,77.92,0.0,0.0,10.0,29.89,0,77.92,0.9451,0
2025-11-22 07:00:00,10.87,88.1,0.0,0.0,10.0,30.13,0,77.23,0.9449,0
2025-11-22 07:15:00,11.2,75.64,0.0,0.0,10.0,28.35,0,64.45,0.9466,0
2025-11-22 07:30:00,8.99,83.45,0.0,0.0,10.0,30.23,0,74.46,0.9448,0
2025-11-22 07:45:00,10.34,80.68,0.0,0.0,10.0,29.39,0,70.34,0.9456,0
2025-11-22 08:00:00,18.29,79.06,0.0,0.0,10.0,28.92,0,60.77,0.9461,0
2025-11-22 08:15:00,20.26,79.33,0.0,0.0,10.0,28.46,0,59.07,0.9465,0
2025-11-22 08:30:00,18.97,72.09,0.0,0.0,10.0,29.49,0,53.12,0.9455,0
2025-11-22 08:45:00,17.29,76.74,0.0,0.0,10.0,28.98,0,59.46,0.946,0
2025-11-22 09:00:00,29.94,63.74,0.0,0.0,10.0,28.13,0,33.8,0.9469,0
2025-11-22 09:15:00,25.22,66.02,0.0,0.0,10.0,26.89,0,40.79,0.9481,0
2025-11-22 09:30:00,28.01,57.96,0.0,0.0,10.0,25.85,0,29.95,0.9491,0
2025-11-22 09:45:00,29.79,55.81,0.0,0.0,10.0,28.76,0,26.02,0.9462,0
2025-11-22 10:00:00,33.86,56.67,0.0,0.0,10.0,26.53,0,22.81,0.9485,0
2025-11-22 10:15:00,37.17,55.97,0.0,0.0,10.0,24.74,0,18.8,0.9503,0
2025-11-22 10:30:00,32.33,57.86,0.0,0.0,10.0,25.94,0,25.53,0.9491,0
2025-11-22 10:45:00,28.45,54.08,0.0,0.0,10.0,26.07,0,25.63,0.9489,0
2025-11-22 11:00:00,37.92,64.1,0.0,0.0,10.0,23.33,0,26.18,0.9517,0
2025-11-22 11:15:00,43.34,68.66,0.0,0.0,10.0,20.97,0,25.32,0.954,0
2025-11-22 11:30:00,37.37,50.02,0.0,0.0,10.0,21.41,0,12.65,0.9536,0
2025-11-22 11:45:00,41.69,57.65,0.0,0.0,10.0,22.61,0,15.96,0.9524,0
2025-11-22 12:00:00,47.84,63.51,0.0,0.0,10.0,19.66,0,15.67,0.9553,0
2025-11-22 12:15:00,47.62,56.68,0.0,0.0,10.0,20.52,0,9.06,0.9545,0
2025-11-22 12:30:00,45.6,57.08,0.0,0.0,10.0,20.92,0,11.48,0.9541,0
2025-11-22 12:45:00,45.22,59.52,0.0,0.0,10.0,20.62,0,14.3,0.9544,0
2025-11-22 13:00:00,49.84,56.69,0.0,0.0,10.0,16.77,0,6.85,0.9582,0
2025-11-22 13:15:00,36.18,61.08,0.0,0.0,10.0,17.62,0,24.9,0.9574,0
2025-11-22 13:30:00,43.28,68.31,0.0,0.0,10.0,13.74,0,25.02,0.9613,0
2025-11-22 13:45:00,47.98,58.56,0.0,0.0,10.0,16.95,0,10.58,0.9581,0
2025-11-22 14:00:00,39.52,54.24,0.0,0.0,10.0,14.52,0,14.72,0.9605,0
2025-11-22 14:15:00,35.41,55.25,0.0,0.0,10.0,17.5,0,19.84,0.9575,0
2025-11-22 14:30:00,39.71,63.42,0.0,0.0,10.0,14.13,0,23.71,0.9609,0
2025-11-22 14:45:00,40.51,60.74,0.0,0.0,10.0,16.06,0,20.23,0.9589,0
2025-11-22 15:00:00,39.05,70.8,0.0,0.0,10.0,12.41,0,31.75,0.9626,0
2025-11-22 15:15:00,39.82,64.26,0.0,0.0,10.0,13.19,0,24.44,0.9618,0
2025-11-22 15:30:00,36.93,62.11,0.0,0.0,10.0,12.73,0,25.18,0.9623,0
2025-11-22 15:45:00,39.09,58.94,0.0,0.0,10.0,13.27,0,19.85,0.9617,0
2025-11-22 16:00:00,35.7,61.86,0.0,0.0,10.0,11.33,0,26.16,0.9637,0
2025-11-22 16:15:00,35.49,52.41,0.0,0.0,10.0,11.46,0,16.92,0.9635,0
2025-11-22 16:30:00,32.44,58.84,0.0,0.0,10.0,11.34,0,26.4,0.9637,0
2025-11-22 16:45:00,33.36,67.37,0.0,0.0,10.0,12.22,0,34.01,0.9628,0
2025-11-22 17:00:00,23.64,86.24,0.0,0.0,10.0,11.73,0,62.6,0.9633,0
2025-11-22 17:15:00,23.42,85.42,0.0,0.0,10.0,10.87,0,62.0,0.9641,0
2025-11-22 17:30:00,24.21,89.99,0.0,0.0,10.0,9.37,0,65.79,0.9656,0
2025-11-22 17:45:00,28.3,99.61,0.0,0.0,10.0,10.63,0,71.32,0.9644,0
2025-11-22 18:00:00,18.76,94.6,0.0,0.0,10.0,10.02,0,75.84,0.965,0
2025-11-22 18:15:00,20.81,96.18,0.0,0.0,10.0,10.25,0,75.38,0.9648,0
2025-11-22 18:30:00,16.77,97.04,0.0,0.0,10.0,8.94,0,80.27,0.9661,0
2025-11-22 18:45:00,18.0,88.34,0.0,0.0,10.0,8.82,0,70.33,0.9662,0
2025-11-22 19:00:00,9.0,93.47,0.0,0.0,10.0,12.18,0,84.46,0.9628,0
2025-11-22 19:15:00,8.16,94.76,0.0,0.0,10.0,9.08,0,86.6,0.9659,0
2025-11-22 19:30:00,10.88,93.52,0.0,0.0,10.0,10.3,0,82.64,0.9647,0
2025-11-22 19:45:00,9.46,97.05,0.0,0.0,10.0,12.48,0,87.59,0.9625,0
2025-11-22 20:00:00,0.0,87.02,0.0,0.0,10.0,11.13,0,87.02,0.9639,0
2025-11-22 20:15:00,0.0,90.09,0.0,0.0,10.0,12.07,0,90.09,0.9629,0
2025-11-22 20:30:00,0.0,100.21,0.0,0.0,10.0,10.62,0,100.21,0.9644,0
2025-11-22 20:45:00,0.0,92.67,0.0,0.0,10.0,11.58,0,92.67,0.9634,0
2025-11-22 21:00:00,0.0,88.72,0.0,0.0,10.0,14.04,0,88.72,0.961,0
2025-11-22 21:15:00,0.0,89.31,0.0,0.0,10.0,11.7,0,89.31,0.9633,0
2025-11-22 21:30:00,0.0,97.44,0.0,0.0,10.0,13.31,0,97.44,0.9617,0
2025-11-22 21:45:00,0.0,87.74,0.0,0.0,10.0,12.23,0,87.74,0.9628,0
2025-11-22 22:00:00,0.0,29.78,0.0,0.0,10.0,17.08,0,29.78,0.9579,0
2025-11-22 22:15:00,0.0,40.9,0.0,0.0,10.0,15.41,0,40.9,0.9596,0
2025-11-22 22:30:00,0.0,41.57,0.0,0.0,10.0,15.24,0,41.57,0.9598,0
2025-11-22 22:45:00,0.0,38.54,0.0,0.0,10.0,16.04,0,38.54,0.959,0
2025-11-22 23:00:00,0.0,40.02,0.0,0.0,10.0,18.34,0,40.02,0.9567,0
2025-11-22 23:15:00,0.0,30.42,0.0,0.0,10.0,17.25,0,30.42,0.9578,0
2025-11-22 23:30:00,0.0,39.74,0.0,0.0,10.0,18.97,0,39.74,0.956,0
2025-11-22 23:45:00,0.0,39.49,0.0,0.0,10.0,18.58,0,39.49,0.9564,0
2025-11-23 00:00:00,0.0,21.05,0.0,0.0,10.0,20.21,0,21.05,0.9548,0
2025-11-23 00:15:00,0.0,29.99,0.0,0.0,10.0,21.35,0,29.99,0.9537,0
2025-11-23 00:30:00,0.0,35.95,0.0,0.0,10.0,19.47,0,35.95,0.9555,0
2025-11-23 00:45:00,0.0,28.24,0.0,0.0,10.0,20.77,0,28.24,0.9542,0
2025-11-23 01:00:00,0.0,29.62,0.0,0.0,10.0,22.13,0,29.62,0.9529,0
2025-11-23 01:15:00,0.0,30.34,0.0,0.0,10.0,22.38,0,30.34,0.9526,0
2025-11-23 01:30:00,0.0,32.39,0.0,0.0,10.0,23.13,0,32.39,0.9519,0
2025-11-23 01:45:00,0.0,26.3,0.0,0.0,10.0,22.66,0,26.3,0.9523,0
2025-11-23 02:00:00,0.0,26.09,0.0,0.0,10.0,24.54,0,26.09,0.9505,0
2025-11-23 02:15:00,0.0,28.32,0.0,0.0,10.0,25.33,0,28.32,0.9497,0
2025-11-23 02:30:00,0.0,20.11,0.0,0.0,10.0,22.95,0,20.11,0.952,0
2025-11-23 02:45:00,0.0,35.4,0.0,0.0,10.0,23.59,0,35.4,0.9514,0
2025-11-23 03:00:00,0.0,29.25,0.0,0.0,10.0,27.87,0,29.25,0.9471,0
2025-11-23 03:15:00,0.0,32.21,0.0,0.0,10.0,27.04,0,32.21,0.948,0
2025-11-23 03:30:00,0.0,38.15,0.0,0.0,10.0,26.31,0,38.15,0.9487,0
2025-11-23 03:45:00,0.0,31.31,0.0,0.0,10.0,28.03,0,31.31,0.947,0
2025-11-23 04:00:00,0.0,38.62,0.0,0.0,10.0,28.74,0,38.62,0.9463,0
2025-11-23 04:15:00,0.0,26.02,0.0,0.0,10.0,30.35,0,26.02,0.9447,0
2025-11-23 04:30:00,0.0,28.89,0.0,0.0,10.0,29.31,0,28.89,0.9457,0
2025-11-23 04:45:00,0.0,27.54,0.0,0.0,10.0,30.01,0,27.54,0.945,0
2025-11-23 05:00:00,0.0,25.28,0.0,0.0,10.0,29.38,0,25.28,0.9456,0
2025-11-23 05:15:00,0.0,27.41,0.0,0.0,10.0,28.86,0,27.41,0.9461,0
2025-11-23 05:30:00,0.0,37.1,0.0,0.0,10.0,29.44,0,37.1,0.9456,0
2025-11-23 05:45:00,0.0,27.73,0.0,0.0,10.0,28.0,0,27.73,0.947,0
2025-11-23 06:00:00,0.0,82.47,0.0,0.0,10.0,29.63,0,82.47,0.9454,0
2025-11-23 06:15:00,0.0,76.52,0.0,0.0,10.0,29.01,0,76.52,0.946,0
2025-11-23 06:30:00,0.0,83.51,0.0,0.0,10.0,29.68,0,83.51,0.9453,0
2025-11-23 06:45:00,0.0,70.98,0.0,0.0,10.0,29.87,0,70.98,0.9451,0
2025-11-23 07:00:00,10.64,76.87,0.0,0.0,10.0,30.18,0,66.24,0.9448,0
2025-11-23 07:15:00,11.16,71.08,0.0,0.0,10.0,27.68,0,59.92,0.9473,0
2025-11-23 07:30:00,10.57,79.07,0.0,0.0,10.0,28.95,0,68.5,0.946,0
2025-11-23 07:45:00,9.65,92.41,0.0,0.0,10.0,28.12,0,82.77,0.9469,0
2025-11-23 08:00:00,19.47,81.25,0.0,0.0,10.0,28.35,0,61.79,0.9467,0
2025-11-23 08:15:00,21.13,67.75,0.0,0.0,10.0,26.73,0,46.61,0.9483,0
2025-11-23 08:30:00,20.0,93.0,0.0,0.0,10.0,28.28,0,73.0,0.9467,0
2025-11-23 08:45:00,21.17,90.4,0.0,0.0,10.0,28.55,0,69.23,0.9464,0
2025-11-23 09:00:00,25.78,65.79,0.0,0.0,10.0,28.43,0,40.0,0.9466,0
2025-11-23 09:15:00,26.17,54.51,0.0,0.0,10.0,28.58,0,28.34,0.9464,0
2025-11-23 09:30:00,31.78,53.61,0.0,0.0,10.0,28.06,0,21.82,0.9469,0
2025-11-23 09:45:00,24.11,54.44,0.0,0.0,10.0,28.15,0,30.34,0.9469,0
2025-11-23 10:00:00,34.06,54.03,0.0,0.0,10.0,26.22,0,19.98,0.9488,0
2025-11-23 10:15:00,38.3,59.71,0.0,0.0,10.0,24.44,0,21.41,0.9506,0
2025-11-23 10:30:00,35.05,58.82,0.0,0.0,10.0,25.22,0,23.77,0.9498,0
2025-11-23 10:45:00,28.42,64.54,0.0,0.0,10.0,26.8,0,36.12,0.9482,0
2025-11-23 11:00:00,34.7,58.81,0.0,0.0,10.0,24.1,0,24.11,0.9509,0
2025-11-23 11:15:00,37.53,61.9,0.0,0.0,10.0,21.96,0,24.37,0.953,0
2025-11-23 11:30:00,40.27,61.92,0.0,0.0,10.0,21.99,0,21.64,0.953,0
2025-11-23 11:45:00,46.03,66.63,0.0,0.0,10.0,21.53,0,20.6,0.9535,0
2025-11-23 12:00:00,39.59,66.96,0.0,0.0,10.0,18.11,0,27.36,0.9569,0
2025-11-23 12:15:00,37.94,65.74,0.0,0.0,10.0,21.04,0,27.79,0.954,0
2025-11-23 12:30:00,41.55,58.3,0.0,0.0,10.0,17.85,0,16.75,0.9571,0
2025-11-23 12:45:00,37.74,57.39,0.0,0.0,10.0,18.74,0,19.65,0.9563,0
2025-11-23 13:00:00,47.9,57.71,0.0,0.0,10.0,15.86,0,9.82,0.9591,0
2025-11-23 13:15:00,45.46,55.56,0.0,0.0,10.0,15.73,0,10.1,0.9593,0
2025-11-23 13:30:00,42.52,61.98,0.0,0.0,10.0,18.06,0,19.46,0.9569,0
2025-11-23 13:45:00,38.71,57.91,0.0,0.0,10.0,15.95,0,19.19,0.959,0
2025-11-23 14:00:00,44.97,58.11,0.0,0.0,10.0,14.56,0,13.14,0.9604,0
2025-11-23 14:15:00,49.09,62.7,0.0,0.0,10.0,15.85,0,13.61,0.9592,0
2025-11-23 14:30:00,43.06,55.56,0.0,0.0,10.0,15.7,0,12.5,0.9593,0
2025-11-23 14:45:00,48.87,66.05,0.0,0.0,10.0,14.2,0,17.18,0.9608,0
2025-11-23 15:00:00,33.76,54.82,0.0,0.0,10.0,13.12,0,21.06,0.9619,0
2025-11-23 15:15:00,35.79,63.94,0.0,0.0,10.0,12.97,0,28.15,0.962,0
2025-11-23 15:30:00,33.65,64.8,0.0,0.0,10.0,12.32,0,31.14,0.9627,0
2025-11-23 15:45:00,37.08,58.76,0.0,0.0,10.0,13.83,0,21.68,0.9612,0
2025-11-23 16:00:00,28.79,63.72,0.0,0.0,10.0,11.39,0,34.93,0.9636,0
2025-11-23 16:15:00,36.31,57.92,0.0,0.0,10.0,11.91,0,21.61,0.9631,0
2025-11-23 16:30:00,33.4,62.52,0.0,0.0,10.0,11.58,0,29.12,0.9634,0
2025-11-23 16:45:00,36.09,57.49,0.0,0.0,10.0,11.75,0,21.4,0.9632,0
2025-11-23 17:00:00,25.26,91.93,0.0,0.0,10.0,10.57,0,66.67,0.9644,0
2025-11-23 17:15:00,23.6,88.42,0.0,0.0,10.0,11.69,0,64.82,0.9633,0
2025-11-23 17:30:00,30.19,90.5,0.0,0.0,10.0,10.08,0,60.32,0.9649,0
2025-11-23 17:45:00,23.36,84.16,0.0,0.0,10.0,9.43,0,60.8,0.9656,0
2025-11-23 18:00:00,18.8,93.73,0.0,0.0,10.0,9.85,0,74.93,0.9651,0
2025-11-23 18:15:00,17.26,88.89,0.0,0.0,10.0,9.86,0,71.63,0.9651,0
2025-11-23 18:30:00,17.39,94.57,0.0,0.0,10.0,9.5,0,77.18,0.9655,0
2025-11-23 18:45:00,21.7,95.97,0.0,0.0,10.0,8.53,0,74.26,0.9665,0
2025-11-23 19:00:00,9.49,89.8,0.0,0.0,10.0,8.86,0,80.31,0.9661,0
2025-11-23 19:15:00,8.84,91.25,0.0,0.0,10.0,9.86,0,82.41,0.9651,0
2025-11-23 19:30:00,8.75,104.93,0.0,0.0,10.0,9.3,0,96.18,0.9657,0
2025-11-23 19:45:00,8.74,88.02,0.0,0.0,10.0,10.36,0,79.28,0.9646,0
2025-11-23 20:00:00,0.0,91.97,0.0,0.0,10.0,10.54,0,91.97,0.9645,0
2025-11-23 20:15:00,0.0,98.14,0.0,0.0,10.0,10.63,0,98.14,0.9644,0
2025-11-23 20:30:00,0.0,80.35,0.0,0.0,10.0,11.8,0,80.35,0.9632,0
2025-11-23 20:45:00,0.0,94.26,0.0,0.0,10.0,9.85,0,94.26,0.9651,0
2025-11-23 21:00:00,0.0,93.91,0.0,0.0,10.0,11.35,0,93.91,0.9636,0
2025-11-23 21:15:00,0.0,89.75,0.0,0.0,10.0,13.32,0,89.75,0.9617,0
2025-11-23 21:30:00,0.0,83.88,0.0,0.0,10.0,13.56,0,83.88,0.9614,0
2025-11-23 21:45:00,0.0,98.95,0.0,0.0,10.0,12.7,0,98.95,0.9623,0
2025-11-23 22:00:00,0.0,33.16,0.0,0.0,10.0,13.16,0,33.16,0.9618,0
2025-11-23 22:15:00,0.0,36.91,0.0,0.0,10.0,14.34,0,36.91,0.9607,0
2025-11-23 22:30:00,0.0,41.21,0.0,0.0,10.0,15.31,0,41.21,0.9597,0
2025-11-23 22:45:00,0.0,45.87,0.0,0.0,10.0,14.99,0,45.87,0.96,0
2025-11-23 23:00:00,0.0,47.89,0.0,0.0,10.0,17.77,0,47.89,0.9572,0
2025-11-23 23:15:00,0.0,33.23,0.0,0.0,10.0,17.19,0,33.23,0.9578,0
2025-11-23 23:30:00,0.0,39.08,0.0,0.0,10.0,17.03,0,39.08,0.958,0
2025-11-23 23:45:00,0.0,45.96,0.0,0.0,10.0,15.68,0,45.96,0.9593,0
2025-11-24 00:00:00,0.0,26.97,0.0,0.0,10.0,19.97,0,26.97,0.955,0
2025-11-24 00:15:00,0.0,24.54,0.0,0.0,10.0,21.04,0,24.54,0.954,0
2025-11-24 00:30:00,0.0,26.16,0.0,0.0,10.0,19.42,0,26.16,0.9556,0
2025-11-24 00:45:00,0.0,31.59,0.0,0.0,10.0,19.41,0,31.59,0.9556,0
2025-11-24 01:00:00,0.0,27.89,0.0,0.0,10.0,22.94,0,27.89,0.9521,0
2025-11-24 01:15:00,0.0,27.43,0.0,0.0,10.0,21.65,0,27.43,0.9533,0
2025-11-24 01:30:00,0.0,31.37,0.0,0.0,10.0,22.44,0,31.37,0.9526,0
2025-11-24 01:45:00,0.0,31.13,0.0,0.0,10.0,21.39,0,31.13,0.9536,0
2025-11-24 02:00:00,0.0,28.34,0.0,0.0,10.0,24.72,0,28.34,0.9503,0
2025-11-24 02:15:00,0.0,31.62,0.0,0.0,10.0,23.43,0,31.62,0.9516,0
2025-11-24 02:30:00,0.0,30.0,0.0,0.0,10.0,24.57,0,30.0,0.9504,0
2025-11-24 02:45:00,0.0,26.06,0.0,0.0,10.0,24.48,0,26.06,0.9505,0
2025-11-24 03:00:00,0.0,27.69,0.0,0.0,10.0,25.77,0,27.69,0.9492,0
2025-11-24 03:15:00,0.0,38.71,0.0,0.0,10.0,27.11,0,38.71,0.9479,0
2025-11-24 03:30:00,0.0,23.94,0.0,0.0,10.0,26.26,0,23.94,0.9487,0
2025-11-24 03:45:00,0.0,34.75,0.0,0.0,10.0,25.39,0,34.75,0.9496,0
2025-11-24 04:00:00,0.0,26.91,0.0,0.0,10.0,27.24,0,26.91,0.9478,0
2025-11-24 04:15:00,0.0,23.48,0.0,0.0,10.0,27.11,0,23.48,0.9479,0
2025-11-24 04:30:00,0.0,37.24,0.0,0.0,10.0,27.96,0,37.24,0.947,0
2025-11-24 04:45:00,0.0,27.2,0.0,0.0,10.0,28.95,0,27.2,0.9461,0
2025-11-24 05:00:00,0.0,24.32,0.0,0.0,10.0,30.63,0,24.32,0.9444,0
2025-11-24 05:15:00,0.0,28.0,0.0,0.0,10.0,28.78,0,28.0,0.9462,0
2025-11-24 05:30:00,0.0,31.17,0.0,0.0,10.0,29.54,0,31.17,0.9455,0
2025-11-24 05:45:00,0.0,31.03,0.0,0.0,10.0,29.97,0,31.03,0.945,0
2025-11-24 06:00:00,0.0,79.77,0.0,0.0,10.0,29.27,0,79.77,0.9457,0
2025-11-24 06:15:00,0.0,81.53,0.0,0.0,10.0,28.78,0,81.53,0.9462,0
2025-11-24 06:30:00,0.0,85.34,0.0,0.0,10.0,29.44,0,85.34,0.9456,0
2025-11-24 06:45:00,0.0,76.88,0.0,0.0,10.0,30.04,0,76.88,0.945,0
2025-11-24 07:00:00,10.89,79.7,0.0,0.0,10.0,28.87,0,68.81,0.9461,0
2025-11-24 07:15:00,11.44,85.75,0.0,0.0,10.0,27.6,0,74.32,0.9474,0
2025-11-24 07:30:00,11.36,74.82,0.0,0.0,10.0,28.23,0,63.46,0.9468,0
2025-11-24 07:45:00,9.78,75.56,0.0,0.0,10.0,29.86,0,65.78,0.9451,0
2025-11-24 08:00:00,16.05,81.9,0.0,0.0,10.0,25.79,0,65.85,0.9492,0
2025-11-24 08:15:00,17.05,73.98,0.0,0.0,10.0,30.38,0,56.94,0.9446,0
2025-11-24 08:30:00,16.39,77.71,0.0,0.0,10.0,26.92,0,61.32,0.9481,0
2025-11-24 08:45:00,16.6,87.28,0.0,0.0,10.0,26.4,0,70.68,0.9486,0
2025-11-24 09:00:00,28.16,56.3,0.0,0.0,10.0,26.92,0,28.14,0.9481,0
2025-11-24 09:15:00,23.66,51.62,0.0,0.0,10.0,26.39,0,27.96,0.9486,0
2025-11-24 09:30:00,23.98,62.56,0.0,0.0,10.0,25.67,0,38.58,0.9493,0
2025-11-24 09:45:00,29.23,58.6,0.0,0.0,10.0,26.16,0,29.37,0.9488,0
2025-11-24 10:00:00,34.92,60.17,0.0,0.0,10.0,26.96,0,25.25,0.948,0
2025-11-24 10:15:00,38.34,58.35,0.0,0.0,10.0,25.25,0,20.01,0.9498,0
2025-11-24 10:30:00,30.27,53.17,0.0,0.0,10.0,24.53,0,22.9,0.9505,0
2025-11-24 10:45:00,34.34,59.51,0.0,0.0,10.0,23.92,0,25.18,0.9511,0
2025-11-24 11:00:00,41.32,59.92,0.0,0.0,10.0,23.06,0,18.61,0.9519,0
2025-11-24 11:15:00,38.84,60.06,0.0,0.0,10.0,20.95,0,21.22,0.954,0
2025-11-24 11:30:00,42.48,60.7,0.0,0.0,10.0,23.86,0,18.21,0.9511,0
2025-11-24 11:45:00,46.08,59.55,0.0,0.0,10.0,23.35,0,13.47,0.9516,0
2025-11-24 12:00:00,44.12,55.0,0.0,0.0,10.0,21.55,0,10.88,0.9534,0
2025-11-24 12:15:00,37.86,63.42,0.0,0.0,10.0,19.57,0,25.55,0.9554,0
2025-11-24 12:30:00,37.47,61.56,0.0,0.0,10.0,21.03,0,24.09,0.954,0
2025-11-24 12:45:00,49.66,56.92,0.0,0.0,10.0,19.42,0,7.26,0.9556,0
2025-11-24 13:00:00,50.57,61.61,0.0,0.0,10.0,18.98,0,11.04,0.956,0
2025-11-24 13:15:00,44.87,54.17,0.0,0.0,10.0,18.24,0,9.29,0.9568,0
2025-11-24 13:30:00,41.81,55.21,0.0,0.0,10.0,20.13,0,13.4,0.9549,0
2025-11-24 13:45:00,44.69,57.43,0.0,0.0,10.0,18.92,0,12.74,0.9561,0
2025-11-24 14:00:00,44.26,66.09,0.0,0.0,10.0,14.85,0,21.83,0.9601,0
2025-11-24 14:15:00,40.84,55.8,0.0,0.0,10.0,16.08,0,14.95,0.9589,0
2025-11-24 14:30:00,49.75,62.89,0.0,0.0,10.0,14.57,0,13.15,0.9604,0
2025-11-24 14:45:00,49.05,65.89,0.0,0.0,10.0,14.05,0,16.84,0.9609,0
2025-11-24 15:00:00,38.77,54.57,0.0,0.0,10.0,12.75,0,15.8,0.9623,0
2025-11-24 15:15:00,41.54,53.21,0.0,0.0,10.0,13.33,0,11.67,0.9617,0
2025-11-24 15:30:00,34.3,70.38,0.0,0.0,10.0,12.01,0,36.08,0.963,0
2025-11-24 15:45:00,45.65,64.75,0.0,0.0,10.0,11.89,0,19.1,0.9631,0
2025-11-24 16:00:00,30.36,68.01,0.0,0.0,10.0,11.07,0,37.66,0.9639,0
2025-11-24 16:15:00,37.77,62.55,0.0,0.0,10.0,11.01,0,24.78,0.964,0
2025-11-24 16:30:00,35.67,66.95,0.0,0.0,10.0,12.02,0,31.28,0.963,0
2025-11-24 16:45:00,37.42,51.37,0.0,0.0,10.0,11.89,0,13.95,0.9631,0
2025-11-24 17:00:00,32.28,91.9,0.0,0.0,10.0,11.36,0,59.61,0.9636,0
2025-11-24 17:15:00,27.47,95.7,0.0,0.0,10.0,8.78,0,68.23,0.9662,0
2025-11-24 17:30:00,28.82,95.49,0.0,0.0,10.0,10.34,0,66.67,0.9647,0
2025-11-24 17:45:00,28.3,92.52,0.0,0.0,10.0,9.58,0,64.22,0.9654,0
2025-11-24 18:00:00,20.96,90.89,0.0,0.0,10.0,9.05,0,69.93,0.966,0
2025-11-24 18:15:00,18.63,92.89,0.0,0.0,10.0,8.79,0,74.27,0.9662,0
2025-11-24 18:30:00,21.04,91.85,0.0,0.0,10.0,10.52,0,70.81,0.9645,0
2025-11-24 18:45:00,18.32,83.07,0.0,0.0,10.0,8.97,0,64.75,0.966,0
2025-11-24 19:00:00,10.34,88.26,0.0,0.0,10.0,10.98,0,77.92,0.964,0
2025-11-24 19:15:00,8.66,87.0,0.0,0.0,10.0,9.54,0,78.34,0.9655,0
2025-11-24 19:30:00,8.46,96.11,0.0,0.0,10.0,9.99,0,87.66,0.965,0
2025-11-24 19:45:00,9.97,86.2,0.0,0.0,10.0,10.53,0,76.23,0.9645,0
2025-11-24 20:00:00,0.0,95.67,0.0,0.0,10.0,9.69,0,95.67,0.9653,0
2025-11-24 20:15:00,0.0,75.57,0.0,0.0,10.0,10.28,0,75.57,0.9647,0
2025-11-24 20:30:00,0.0,93.21,0.0,0.0,10.0,10.91,0,93.21,0.9641,0
2025-11-24 20:45:00,0.0,86.66,0.0,0.0,10.0,11.09,0,86.66,0.9639,0
2025-11-24 21:00:00,0.0,92.62,0.0,0.0,10.0,12.92,0,92.62,0.9621,0
2025-11-24 21:15:00,0.0,87.16,0.0,0.0,10.0,13.43,0,87.16,0.9616,0
2025-11-24 21:30:00,0.0,91.79,0.0,0.0,10.0,12.94,0,91.79,0.9621,1
2025-11-24 21:45:00,0.0,85.56,0.0,0.0,10.0,12.46,0,85.56,0.9625,0
